,name,email,country,gender,avg_rating,long_tailed,target
6289,De Oliveira,jean51@laposte.net,United Kingdom,M,0,6.317188206758244,0
6290,Turpin,emaillet@noos.fr,France,F,0,11.200093532094712,0
6291,Besson,traoremarie@laposte.net,United Kingdom,F,0,8.483995733287106,0
6292,Fischer,ferreirageorges@gmail.com,Belgium,F,1,28.647471969811253,0
6293,Delattre,eleonorebesnard@tele2.fr,Belgium,F,0,300.01633351038885,0
6294,Delannoy,jmuller@gmail.com,France,F,0,29.391959876806325,0
6295,Blanc,imarchand@wanadoo.fr,France,M,0,19.676876311986053,0
6296,Brun,frederic83@yahoo.fr,France,F,2,56.43169546201071,0
6297,Evrard,nlagarde@sfr.fr,Belgium,F,0,197.6977278655772,0
6298,Hamon,edith13@orange.fr,France,F,1,11.813056853099296,0
6299,Courtois,tristancharles@hotmail.fr,Belgium,M,0,32.69111992598655,1
6300,Mathieu,levythomas@sfr.fr,France,M,2,5.376032409958886,0
6301,Diallo,rogeremilie@ifrance.com,France,F,5,38.85539354300081,0
6302,Lefèvre,pmartinez@yahoo.fr,France,F,1,12.931857658117671,0
6303,Boyer,margaudmaurice@live.com,United Kingdom,M,0,2.016879046823893,0
6304,Royer,thierry32@gmail.com,Belgium,F,0,37.32841380238455,0
6305,Payet,claude44@sfr.fr,France,Not Specified,3,22.681839608004818,0
6306,Alexandre,lemonnieragnes@tele2.fr,United Kingdom,Not Specified,5,119.76480135330668,0
6307,Lesage,francois67@ifrance.com,Belgium,F,2,32.31172676576058,1
6308,Boutin,christine41@gmail.com,France,M,0,14.646817098238461,0
6309,Delahaye,alix62@dbmail.com,Belgium,M,5,50.496761398726555,0
6310,Bourdon,honore50@ifrance.com,United Kingdom,M,4,4.109411004264151,0
6311,Bouvier,laetitia72@laposte.net,United Kingdom,F,0,2.9804737338232568,0
6312,Meyer,munozmarthe@ifrance.com,Belgium,Not Specified,4,6.546801295445416,0
6313,Ledoux,berniergilles@bouygtel.fr,United Kingdom,M,2,14.347467976728698,0
6314,Charles,lcourtois@free.fr,United Kingdom,M,0,11.00893941188663,0
6315,Boutin,arnaude29@ifrance.com,Belgium,F,0,4.38172476667637,0
6316,Chevalier,udijoux@gmail.com,United Kingdom,M,0,29.647874943250915,0
6317,Albert,lemonniergerard@yahoo.fr,United Kingdom,F,1,33.12819449115451,0
6318,Bègue,mgallet@laposte.net,United Kingdom,M,2,10.536332301332545,0
6319,Perez,isaacchartier@gmail.com,France,F,5,4.206529341698097,0
6320,Mercier,louisalbert@free.fr,United Kingdom,F,0,103.28622460437565,0
6321,Martin,lucas75@dbmail.com,France,F,4,19.4128689529275,0
6322,Gillet,guyotelodie@tele2.fr,United Kingdom,Not Specified,5,13.204410037891524,0
6323,Marin,marcallard@tele2.fr,United Kingdom,F,0,3.850705756640638,0
6324,Roux,fernandessuzanne@yahoo.fr,United Kingdom,F,4,102.29700240533475,0
6325,Chevallier,ybaron@wanadoo.fr,Belgium,F,0,17.617966696306212,0
6326,Bertin,thomaspineau@live.com,France,M,3,43.727484909845494,0
6327,Duval,omarchal@free.fr,Belgium,M,0,3.598727964413701,0
6328,Gaudin,timotheealbert@orange.fr,France,M,0,6.744320167016645,0
6329,Weber,frederique30@noos.fr,United Kingdom,F,2,21.547190031081282,0
6330,Brunel,pmahe@noos.fr,United Kingdom,F,0,15.789995401215407,0
6331,Gonzalez,bouviermargaud@orange.fr,United Kingdom,M,0,233.9296706516831,0
6332,Vallée,michellemeunier@orange.fr,United Kingdom,F,3,3.16081526812944,0
6333,Alexandre,dmasse@gmail.com,United Kingdom,F,0,2.078794320817455,0
6334,Riou,fleuryastrid@gmail.com,Belgium,M,4,30.12756502866898,0
6335,Fernandez,camille68@bouygtel.fr,Belgium,F,2,9.483583220424944,0
6336,Girard,bessoncharles@free.fr,Belgium,M,1,6.643396064128989,0
6337,Pires,corinne75@dbmail.com,United Kingdom,Not Specified,1,2.416047341732666,0
6338,Roy,isaacledoux@dbmail.com,United Kingdom,F,3,17.87981999641984,0
6339,Mallet,ylegendre@yahoo.fr,Belgium,M,2,29.326140399465945,0
6340,Poulain,fabrealain@noos.fr,Belgium,F,5,19.336147365843313,0
6341,Gomez,umaillard@club-internet.fr,France,M,2,85.07074793108575,0
6342,Gomes,margotmeunier@ifrance.com,Belgium,F,0,20.564327481013752,0
6343,Pons,poulainedouard@orange.fr,United Kingdom,M,0,61.16195212878069,0
6344,Cousin,fraymond@voila.fr,Belgium,M,3,32.75610205530044,0
6345,Ribeiro,tsamson@free.fr,Belgium,M,4,28.042411949589777,0
6346,Lejeune,wbailly@free.fr,France,M,0,251.26297678502544,0
6347,Bouchet,faivrerene@live.com,Belgium,F,0,14.59765214499539,0
6348,Joubert,fredericmartel@hotmail.fr,United Kingdom,F,0,36.39676618528349,0
6349,Gomes,bcarpentier@noos.fr,Belgium,Not Specified,2,14.319950791722249,0
6350,Olivier,slegros@ifrance.com,Belgium,M,5,47.657110317182955,0
6351,Georges,maurice14@noos.fr,Belgium,M,0,58.06038827843981,1
6352,Olivier,barrenicolas@tele2.fr,United Kingdom,M,0,11.76508765717441,0
6353,Bodin,noelclemence@free.fr,United Kingdom,F,5,63.41420013614296,0
6354,Charpentier,jclement@sfr.fr,United Kingdom,Not Specified,0,17.752750512747934,0
6355,Lévêque,timothee52@noos.fr,France,F,0,19.377772837728077,0
6356,Leroux,camillegaudin@club-internet.fr,United Kingdom,F,0,3.9897515266666033,0
6357,Peltier,huguesherve@free.fr,France,F,0,21.758225830248204,0
6358,Le Gall,virginie18@club-internet.fr,Belgium,F,3,17.04478975762104,0
6359,Henry,gabrielle51@laposte.net,France,M,0,13.697672031621874,0
6360,Aubry,ibouvier@tele2.fr,Belgium,F,0,14.196246447071337,0
6361,Guillot,pvincent@voila.fr,United Kingdom,M,2,45.59736769141802,0
6362,Boulanger,umaillard@yahoo.fr,France,M,5,26.7971613238632,0
6363,Noël,penelope33@hotmail.fr,United Kingdom,F,0,17.984223702929686,0
6364,Regnier,pottiermichelle@club-internet.fr,Belgium,F,0,33.323148077230705,0
6365,Valette,robertlaurent@yahoo.fr,France,M,0,14.151479136470599,0
6366,Pottier,emillet@tele2.fr,Belgium,M,0,29.697019210282672,0
6367,Joseph,adeledelorme@tiscali.fr,United Kingdom,M,0,129.4537894991847,0
6368,Charles,auguste73@club-internet.fr,United Kingdom,F,0,36.95091160903489,1
6369,Menard,egosselin@bouygtel.fr,United Kingdom,M,3,30.72556924885238,0
6370,Munoz,hortenseriviere@bouygtel.fr,France,F,0,186.76629036623382,0
6371,Jacquot,odette08@free.fr,United Kingdom,M,5,23.5727279249813,0
6372,Guillon,josephinetoussaint@voila.fr,Belgium,M,4,47.51167174750433,0
6373,Chauvet,bertrandhuet@laposte.net,France,F,5,14.37246745044312,0
6374,Ruiz,philippemarion@noos.fr,Belgium,F,0,28.09629878571253,0
6375,Robert,mathieuthibaut@live.com,United Kingdom,Not Specified,0,3.0496767048928484,0
6376,Hamon,lombardsimone@wanadoo.fr,Belgium,F,3,30.131262681876525,0
6377,François,colette72@tele2.fr,France,Not Specified,3,28.428673190784668,0
6378,Mace,tessierluce@tele2.fr,United Kingdom,F,3,51.353541987010196,0
6379,Gonzalez,qlegendre@live.com,Belgium,F,3,38.17956219349052,0
6380,Allard,claudine11@laposte.net,Belgium,F,2,15.367107817887883,0
6381,Imbert,celinerenaud@laposte.net,Belgium,M,2,64.71490839649134,0
6382,Lefèvre,da-costaagathe@hotmail.fr,France,M,0,1.8265716204133542,0
6383,Laurent,tlamy@club-internet.fr,Belgium,M,2,7.819628627838567,0
6384,Maurice,brigitte41@wanadoo.fr,France,F,0,22.061878750976938,0
6385,Guillet,xavier42@voila.fr,United Kingdom,M,3,46.20610593419011,0
6386,Imbert,hamelaurore@tele2.fr,France,M,1,15.43743709389492,0
6387,Simon,bruncecile@tele2.fr,Belgium,F,5,6.449044930258727,0
6388,Dumont,aantoine@tiscali.fr,France,F,4,18.683102472782604,0
6389,Letellier,christophelanglois@laposte.net,United Kingdom,M,1,19.6345560765712,0
6390,Gallet,victor08@bouygtel.fr,Belgium,F,1,17.106234036085645,0
6391,Martins,celina36@club-internet.fr,United Kingdom,F,0,18.18174725295802,0
6392,Bouvet,andree66@laposte.net,France,F,5,21.301020280214427,0
6393,Gros,ediallo@yahoo.fr,United Kingdom,F,0,1.7442992658773342,0
6394,Maillet,chartieramelie@live.com,Belgium,M,0,116.0147654121868,0
6395,Martinez,ipruvost@tele2.fr,France,M,5,180.68104792690198,0
6396,Blanc,fabrelaure@sfr.fr,United Kingdom,F,1,37.25508369095837,0
6397,Renault,audreylegros@laposte.net,Belgium,F,4,33.328540358654095,1
6398,Toussaint,omary@wanadoo.fr,France,M,0,3.9975281139779097,0
6399,Hamel,cchauvet@hotmail.fr,Belgium,M,5,739.2666728704679,0
6400,Vincent,manon27@yahoo.fr,France,F,0,152.25239898055202,0
6401,Peron,cousinmonique@bouygtel.fr,France,M,0,11.897992701754767,0
6402,Berger,pauline85@ifrance.com,United Kingdom,F,0,7.182210032163531,0
6403,Petitjean,antoinemargaud@club-internet.fr,Belgium,F,1,30.451932120293094,0
6404,Legendre,yduhamel@ifrance.com,United Kingdom,M,0,4.27602817058961,1
6405,David,bernardisabelle@ifrance.com,United Kingdom,M,4,18.396126793632718,0
6406,Brunel,marcdijoux@club-internet.fr,Belgium,F,4,28.54601513984586,0
6407,Masson,agnesfouquet@gmail.com,France,F,0,51.28326888497273,0
6408,Rocher,vmoreau@club-internet.fr,France,M,5,8.366400745660032,0
6409,Paris,iadam@bouygtel.fr,Belgium,M,4,26.772895803672828,0
6410,Alves,charpentiermarthe@hotmail.fr,United Kingdom,F,0,47.16697852274218,0
6411,Lemoine,andreedeschamps@tiscali.fr,Belgium,Not Specified,4,27.96151540211127,0
6412,Langlois,josette68@bouygtel.fr,Belgium,F,0,133.59058690769518,0
6413,Morel,gabrielhuet@voila.fr,United Kingdom,M,3,9.34318865601639,0
6414,Langlois,thierryteixeira@voila.fr,France,F,5,24.234035810872808,0
6415,Delannoy,theophile99@sfr.fr,United Kingdom,F,1,6.870149783988305,0
6416,Paul,charlesgregoire@bouygtel.fr,United Kingdom,M,0,30.40140825694512,0
6417,Caron,cmaillot@club-internet.fr,France,M,2,3.1822109799915532,0
6418,Toussaint,alfred42@bouygtel.fr,United Kingdom,F,1,29.376720474727087,0
6419,Boyer,arthurruiz@tiscali.fr,France,F,0,54.98383565533588,0
6420,Alves,louishamel@laposte.net,United Kingdom,F,3,218.58483530094134,0
6421,Gilbert,annecollin@yahoo.fr,France,M,3,353.8983488680545,0
6422,Jacquot,xlaine@orange.fr,Belgium,M,3,18.547295881475677,0
6423,Grondin,plefebvre@orange.fr,France,F,1,57.582966931139815,0
6424,Denis,gleroux@hotmail.fr,Belgium,M,0,10.51351320335427,0
6425,Martineau,augustecosta@noos.fr,France,F,0,147.30367657769082,0
6426,Valentin,laurehumbert@dbmail.com,France,F,0,9.386800659820851,0
6427,Rocher,bpierre@voila.fr,Belgium,F,5,5.016566960976562,0
6428,Parent,xmenard@laposte.net,Belgium,F,0,46.533542238203765,0
6429,Gros,le-goffsusanne@noos.fr,Belgium,M,4,53.94792924204227,0
6430,Leroy,alicesamson@ifrance.com,France,F,0,13.909240794154023,0
6431,Coste,edupre@live.com,United Kingdom,F,2,37.36003516613567,0
6432,Pelletier,gilles48@gmail.com,Belgium,M,0,10.855605738083778,0
6433,Maillet,barthelemyhenriette@wanadoo.fr,United Kingdom,F,3,5.562305657727992,0
6434,Gilbert,susan61@tiscali.fr,France,F,0,14.9989239453775,0
6435,Paul,anne90@orange.fr,Belgium,M,0,16.408320673230055,0
6436,Picard,ipineau@hotmail.fr,France,F,0,11.246869110167697,0
6437,Bernier,vwagner@bouygtel.fr,France,F,0,91.98681740443726,0
6438,Dufour,matthieu82@free.fr,Belgium,F,3,17.220224982595532,0
6439,Besson,nguyenjeannine@bouygtel.fr,Belgium,F,0,50.0248200991161,0
6440,Rodrigues,jferrand@noos.fr,Belgium,F,0,35.52677772732658,0
6441,Carlier,colintimothee@voila.fr,United Kingdom,M,0,44.489602328779604,0
6442,Colas,wjean@live.com,United Kingdom,F,1,30.439587479046164,0
6443,Becker,alice60@tele2.fr,Belgium,M,0,12.875650897819,0
6444,Leduc,dorothee62@gmail.com,United Kingdom,F,3,88.21909292532933,0
6445,Allain,etiennejean@free.fr,France,M,1,29.983268560604433,0
6446,Lacombe,audrey97@ifrance.com,Belgium,M,5,43.89034653180852,0
6447,Guérin,rogermeyer@bouygtel.fr,United Kingdom,F,2,11.144943160522995,0
6448,Charpentier,agathe79@dbmail.com,France,Not Specified,0,7.03150021540055,0
6449,Mendès,imbertgilles@free.fr,Belgium,F,5,17.031117004666196,0
6450,Dias,luc76@tele2.fr,United Kingdom,Not Specified,0,35.2949365097459,0
6451,Hubert,vguillot@orange.fr,France,M,3,81.28891082709406,0
6452,Gros,kjacob@laposte.net,United Kingdom,F,2,38.74764278220076,0
6453,Buisson,albertadrienne@laposte.net,Belgium,M,0,175.12770325518383,0
6454,Delaunay,royedouard@dbmail.com,Belgium,F,1,11.147629670328177,0
6455,Aubry,noemi84@voila.fr,Belgium,M,2,27.00205331889547,0
6456,Laporte,fbaron@orange.fr,United Kingdom,F,0,114.37985868074414,0
6457,Masse,groussel@orange.fr,Belgium,Not Specified,1,25.387941743962337,0
6458,Joubert,umathieu@yahoo.fr,United Kingdom,M,1,20.242497065843363,0
6459,Boucher,margot00@tele2.fr,France,F,3,11.135619537643231,0
6460,Lenoir,stephanie85@laposte.net,United Kingdom,F,0,11.18195319439152,0
6461,De Sousa,ktecher@hotmail.fr,Belgium,F,0,46.8330139446862,0
6462,Simon,emmanuel21@bouygtel.fr,France,M,0,22.05444840926093,0
6463,Berger,eleonorejacquot@wanadoo.fr,Belgium,M,0,23.95388588370975,0
6464,Briand,gosselinzacharie@wanadoo.fr,United Kingdom,F,0,19.524512640668878,0
6465,Dijoux,ilanglois@live.com,Belgium,M,3,5.897704937588387,0
6466,Olivier,taubert@tiscali.fr,Belgium,M,0,7.743379825243069,0
6467,Petitjean,alain45@bouygtel.fr,United Kingdom,M,4,8.607018043159355,0
6468,Masse,ljacob@ifrance.com,United Kingdom,Not Specified,0,20.24246014781244,0
6469,Roussel,hgautier@laposte.net,United Kingdom,M,0,14.534380544754171,0
6470,Perrier,charlottefoucher@club-internet.fr,Belgium,M,1,6.334414286978272,0
6471,Joseph,sbarre@hotmail.fr,Belgium,F,0,11.499830290905907,0
6472,De Oliveira,michel74@tele2.fr,United Kingdom,Not Specified,0,2.959806144475493,0
6473,Lenoir,laurencehubert@wanadoo.fr,United Kingdom,M,0,17.1937209820126,0
6474,Joseph,barongilbert@yahoo.fr,Belgium,M,1,201.99184447029947,0
6475,Le Roux,charrierremy@tiscali.fr,United Kingdom,F,5,52.669703976883014,0
6476,Klein,schneiderdaniel@noos.fr,Belgium,F,0,56.33204396973474,0
6477,Marie,colette79@club-internet.fr,France,F,0,39.65768374425829,0
6478,Normand,agnesmaurice@hotmail.fr,Belgium,F,4,109.58088165938713,0
6479,Barre,georgesvirginie@tele2.fr,United Kingdom,F,0,40.931606076764055,0
6480,Guillon,ydumont@live.com,France,M,0,4.595202908354392,0
6481,Becker,helenelaroche@free.fr,United Kingdom,F,0,194.62095911237992,0
6482,Delaunay,guychevalier@hotmail.fr,United Kingdom,F,3,20.502828423358597,0
6483,Godard,sophiebenard@voila.fr,United Kingdom,F,0,238.75273151557903,0
6484,Buisson,uriviere@gmail.com,Belgium,M,0,3.879163056245002,0
6485,Faure,remydaniel@laposte.net,Belgium,F,0,25.01538655186653,0
6486,Brunel,louisecordier@ifrance.com,Belgium,F,0,2.1435748029106287,0
6487,Bernard,riviereclemence@free.fr,France,F,3,0.6226199262254167,0
6488,Pelletier,gabrielevrard@ifrance.com,Belgium,F,0,53.88474519367982,0
6489,Payet,fevrard@free.fr,Belgium,F,0,5.394713301753509,0
6490,Moreau,williamlacroix@wanadoo.fr,France,F,1,64.2436989107018,0
6491,Lopes,pierrepoulain@laposte.net,United Kingdom,M,0,23.28102153517599,0
6492,Rivière,besnardthierry@orange.fr,Belgium,M,4,41.4118950096248,0
6493,Boucher,qmarchand@tiscali.fr,France,F,0,89.68858285335699,0
6494,Guillet,lemairesusanne@hotmail.fr,United Kingdom,M,0,2.968257462060001,1
6495,Barthelemy,hreynaud@sfr.fr,France,M,5,15.588692982345885,0
6496,Maillot,ximbert@tiscali.fr,Belgium,M,0,104.41406293299181,1
6497,Marin,michellemasson@free.fr,France,F,2,15.630414391017908,0
6498,Potier,oceanechevalier@yahoo.fr,Belgium,M,0,49.355207299786905,0
6499,Valentin,levequefrederique@club-internet.fr,Belgium,Not Specified,0,44.042382948566214,0
6500,Raynaud,emilelecoq@sfr.fr,Belgium,F,5,2.2872219763687616,0
6501,Prévost,gabriel91@dbmail.com,France,F,2,21.054137675197026,0
6502,Lamy,chantal13@free.fr,France,F,0,3.801884387774958,0
6503,Brunel,augustedijoux@bouygtel.fr,Belgium,F,2,9.326979280425446,0
6504,Jacob,martinmarion@tiscali.fr,France,M,0,22.18109734216054,0
6505,Carlier,eleclercq@laposte.net,France,M,4,50.94104645425645,0
6506,Lévêque,huetthibaut@orange.fr,Belgium,M,0,14.562000898132503,0
6507,Lévy,auguste61@tele2.fr,France,F,4,15.637503146923763,0
6508,Gonzalez,andreleconte@sfr.fr,United Kingdom,F,0,11.729692374599239,0
6509,Guillet,marinerolland@tiscali.fr,France,F,0,23.890340432010404,0
6510,Deschamps,maggieguichard@laposte.net,United Kingdom,M,1,42.145091545275776,0
6511,Mary,apires@dbmail.com,France,F,0,101.1639783635842,0
6512,Meunier,mcollet@orange.fr,France,F,0,11.374557804816424,0
6513,Lefèvre,gilles94@wanadoo.fr,United Kingdom,M,3,16.875787008409365,0
6514,Chauvin,henrirolland@voila.fr,France,M,0,17.706098463369326,0
6515,Leblanc,ebesson@bouygtel.fr,United Kingdom,M,0,65.5458487136434,0
6516,Ramos,netienne@gmail.com,United Kingdom,M,0,69.86939024863936,0
6517,Richard,frederique45@orange.fr,France,M,3,18.491731359373606,0
6518,Faure,penelope51@club-internet.fr,France,M,3,84.88443305596157,0
6519,Fernandes,lbesnard@noos.fr,United Kingdom,F,0,37.239444908097646,0
6520,Picard,qlejeune@noos.fr,United Kingdom,F,0,3.0358893531427333,0
6521,Maillot,ariou@voila.fr,United Kingdom,F,0,66.59157435662937,0
6522,Payet,gosselinmarguerite@club-internet.fr,United Kingdom,M,0,23.322692423553093,0
6523,Bouchet,teixeiradanielle@ifrance.com,France,F,1,43.97339058039879,0
6524,Pottier,kpeltier@yahoo.fr,Belgium,F,0,81.20169547196124,0
6525,Clerc,mariegregoire@noos.fr,United Kingdom,M,0,41.51842093564301,1
6526,Letellier,pasquierroger@laposte.net,France,M,5,11.819575299602883,0
6527,Maréchal,cecile86@yahoo.fr,United Kingdom,F,3,56.76085934141448,0
6528,Lemoine,alexandriegay@gmail.com,United Kingdom,F,0,13.452717142857598,0
6529,Prévost,susanne68@yahoo.fr,United Kingdom,F,3,49.02217603151651,0
6530,Garnier,eugene25@hotmail.fr,Belgium,F,2,18.958579171721343,0
6531,Bertrand,marthe93@dbmail.com,United Kingdom,F,4,9.925771862882831,0
6532,Rolland,nicolasbruneau@tele2.fr,United Kingdom,F,4,16.507427463675555,0
6533,Durand,durandalice@noos.fr,France,F,3,6.122989326750339,0
6534,Olivier,xbouchet@gmail.com,United Kingdom,F,0,1.061162923014778,0
6535,Ferreira,lesageagathe@tele2.fr,United Kingdom,M,0,76.01876552703581,1
6536,Julien,zacharielecoq@wanadoo.fr,United Kingdom,M,4,35.83249001010729,0
6537,Pruvost,gabrielledubois@noos.fr,United Kingdom,F,0,29.699761192384376,0
6538,Adam,brigittejacob@tele2.fr,United Kingdom,F,0,7.540389861476837,0
6539,Vasseur,christelledelaunay@bouygtel.fr,France,F,5,7.226470266661974,0
6540,Guillaume,pauline64@laposte.net,Belgium,M,0,6.637906758500787,0
6541,Vidal,marierodrigues@live.com,United Kingdom,F,0,9.064592718328976,0
6542,Guyot,lucieroussel@wanadoo.fr,United Kingdom,F,0,18.73999877737927,0
6543,Duhamel,icarpentier@live.com,Belgium,M,0,7.998951445590903,0
6544,Meunier,nathalie98@bouygtel.fr,United Kingdom,M,0,50.454130916073694,0
6545,Peltier,etiennedumas@sfr.fr,Belgium,F,3,34.45465527754844,0
6546,Fournier,ilefebvre@yahoo.fr,United Kingdom,F,4,26.09904131689277,0
6547,Fouquet,lopesetienne@bouygtel.fr,France,M,3,4.577356415432994,0
6548,Gilles,elisepruvost@noos.fr,United Kingdom,F,3,36.6771141958433,0
6549,Mendès,franck92@orange.fr,Belgium,F,0,156.36853152564916,0
6550,Chartier,pelletierpaul@laposte.net,France,F,5,27.641383979210435,0
6551,Mace,nicolasda-silva@laposte.net,France,F,3,5.4604919912804935,0
6552,Morvan,gilles56@hotmail.fr,United Kingdom,F,0,44.45637869359387,0
6553,Lecoq,perezthierry@club-internet.fr,Belgium,F,1,8.554792225511395,0
6554,Pires,frederic90@free.fr,United Kingdom,F,3,115.58729856951028,0
6555,Pelletier,aime33@sfr.fr,France,F,0,14.22368373181003,0
6556,Chevallier,henri87@noos.fr,United Kingdom,F,4,34.610565500687116,0
6557,Berger,bruneaupaul@orange.fr,France,F,1,6.348031805150648,0
6558,Parent,ybertin@free.fr,France,M,3,27.072413183866754,0
6559,Pereira,isaac41@ifrance.com,Belgium,F,1,76.65711291305348,0
6560,Pelletier,cordierstephane@club-internet.fr,Belgium,F,3,27.860294748213146,0
6561,Hoarau,elodieroger@voila.fr,Belgium,M,0,20.75879855904659,0
6562,Moreau,marianne13@orange.fr,United Kingdom,F,0,19.664029739465597,0
6563,Schneider,suzanneroyer@sfr.fr,Belgium,F,0,26.957122242838548,0
6564,Merle,alixparent@tiscali.fr,United Kingdom,F,4,13.215806813320247,0
6565,Perrier,penelopeberthelot@orange.fr,France,F,0,7.598267081954578,0
6566,Da Silva,capucine85@ifrance.com,France,F,0,10.94900028530319,0
6567,Renaud,ogomes@dbmail.com,Belgium,M,0,14.180653760925239,0
6568,Descamps,glucas@orange.fr,France,F,1,35.02993792130061,0
6569,Martineau,guillaumejeanne@bouygtel.fr,United Kingdom,F,4,10.411692692689158,0
6570,Chevalier,thibault34@tiscali.fr,France,M,2,31.432631068863053,0
6571,Rodrigues,blanchardcharles@hotmail.fr,United Kingdom,F,0,11.467844470871192,0
6572,Bouvet,kleinrene@noos.fr,France,M,0,159.75849006567367,0
6573,Peron,fernandezbenoit@laposte.net,Belgium,F,5,27.671977156788543,0
6574,Normand,jacquetlucy@free.fr,Belgium,F,4,9.806446221375944,0
6575,Fleury,durandthibault@voila.fr,United Kingdom,F,0,2.6749011391236586,0
6576,Simon,jerome08@laposte.net,Belgium,M,5,17.091291221678343,0
6577,Thierry,marguerite23@voila.fr,France,Not Specified,0,68.35724704841273,0
6578,Leroy,margot66@noos.fr,United Kingdom,F,5,112.38568666510753,0
6579,Bonnin,margot21@voila.fr,France,F,0,9.73123611980414,0
6580,Lefèvre,oliviepineau@tiscali.fr,Belgium,F,3,1.0324152294496094,0
6581,De Sousa,audreyfontaine@yahoo.fr,Belgium,M,0,3.8882608841068134,0
6582,Vaillant,celina14@tele2.fr,United Kingdom,F,2,4.897728924311607,0
6583,Ribeiro,courtoisguy@club-internet.fr,France,F,0,4.892784822811846,0
6584,Marques,odette46@gmail.com,Belgium,F,0,25.024666872445458,0
6585,Ferrand,claudinerodrigues@bouygtel.fr,France,F,0,24.359625222333325,0
